system,stratum_quantile,query,unit,window_index,method,step,value
pmsm,0.25,u_q,V,597,observed,-14,120.8756103515625
pmsm,0.25,u_q,V,597,observed,-13,120.89472961425781
pmsm,0.25,u_q,V,597,observed,-12,120.91361236572266
pmsm,0.25,u_q,V,597,observed,-11,120.93196105957031
pmsm,0.25,u_q,V,597,observed,-10,120.95814514160156
pmsm,0.25,u_q,V,597,observed,-9,120.92822265625
pmsm,0.25,u_q,V,597,observed,-8,120.95387268066406
pmsm,0.25,u_q,V,597,observed,-7,120.974853515625
pmsm,0.25,u_q,V,597,observed,-6,120.98247528076172
pmsm,0.25,u_q,V,597,observed,-5,120.9847412109375
pmsm,0.25,u_q,V,597,observed,-4,120.9884262084961
pmsm,0.25,u_q,V,597,observed,-3,120.95545959472656
pmsm,0.25,u_q,V,597,observed,-2,120.97042083740234
pmsm,0.25,u_q,V,597,observed,-1,120.98501586914062
pmsm,0.25,u_q,V,597,observed,0,120.98802947998047
pmsm,0.25,u_q,V,597,observed,1,121.00397491455078
pmsm,0.25,u_q,V,597,observed,2,120.9962158203125
pmsm,0.25,u_q,V,597,observed,3,120.95951843261719
pmsm,0.25,u_q,V,597,observed,4,120.97272491455078
pmsm,0.25,u_q,V,597,observed,5,120.98877716064453
pmsm,0.25,u_q,V,597,observed,6,121.00344848632812
pmsm,0.25,u_q,V,597,observed,7,120.99930572509766
pmsm,0.25,u_q,V,597,observed,8,120.94783782958984
pmsm,0.25,u_q,V,597,observed,9,120.96886444091797
pmsm,0.25,u_q,V,597,observed,10,120.98684692382812
pmsm,0.25,u_q,V,597,observed,11,121.00782775878906
pmsm,0.25,u_q,V,597,observed,12,121.01336669921875
pmsm,0.25,u_q,V,597,observed,13,121.00257873535156
pmsm,0.25,u_q,V,597,observed,14,120.95310974121094
pmsm,0.25,u_q,V,597,observed,15,120.97074127197266
pmsm,0.25,u_q,V,597,observed,16,120.97129821777344
pmsm,0.25,u_q,V,597,observed,17,120.96340942382812
pmsm,0.25,u_q,V,597,observed,18,120.95639038085938
pmsm,0.25,u_q,V,597,observed,19,120.94566345214844
pmsm,0.25,u_q,V,597,observed,20,120.89926147460938
pmsm,0.25,u_q,V,597,observed,21,120.91558837890625
pmsm,0.25,u_q,V,597,observed,22,120.92601776123047
pmsm,0.25,u_q,V,597,observed,23,120.9317855834961
pmsm,0.25,u_q,V,597,observed,24,120.93568420410156
pmsm,0.25,u_q,V,597,moirai,1,120.98827362060547
pmsm,0.25,u_q,V,597,moirai,2,120.97635650634766
pmsm,0.25,u_q,V,597,moirai,3,120.98081970214844
pmsm,0.25,u_q,V,597,moirai,4,120.97615051269531
pmsm,0.25,u_q,V,597,moirai,5,120.98922729492188
pmsm,0.25,u_q,V,597,moirai,6,120.9883804321289
pmsm,0.25,u_q,V,597,moirai,7,120.976806640625
pmsm,0.25,u_q,V,597,moirai,8,120.97515869140625
pmsm,0.25,u_q,V,597,moirai,9,120.97853088378906
pmsm,0.25,u_q,V,597,moirai,10,120.96553802490234
pmsm,0.25,u_q,V,597,moirai,11,120.97786712646484
pmsm,0.25,u_q,V,597,moirai,12,120.96484375
pmsm,0.25,u_q,V,597,moirai,13,120.97868347167969
pmsm,0.25,u_q,V,597,moirai,14,120.97920989990234
pmsm,0.25,u_q,V,597,moirai,15,120.97327423095703
pmsm,0.25,u_q,V,597,moirai,16,120.9599838256836
pmsm,0.25,u_q,V,597,moirai,17,120.94600677490234
pmsm,0.25,u_q,V,597,moirai,18,120.9480972290039
pmsm,0.25,u_q,V,597,moirai,19,120.94606018066406
pmsm,0.25,u_q,V,597,moirai,20,120.947265625
pmsm,0.25,u_q,V,597,moirai,21,120.95960998535156
pmsm,0.25,u_q,V,597,moirai,22,120.95472717285156
pmsm,0.25,u_q,V,597,moirai,23,120.94696807861328
pmsm,0.25,u_q,V,597,moirai,24,120.95721435546875
pmsm,0.25,u_q,V,597,gaugeformer_v13,1,120.98815155029297
pmsm,0.25,u_q,V,597,gaugeformer_v13,2,120.98219299316406
pmsm,0.25,u_q,V,597,gaugeformer_v13,3,120.98442077636719
pmsm,0.25,u_q,V,597,gaugeformer_v13,4,120.98208618164062
pmsm,0.25,u_q,V,597,gaugeformer_v13,5,120.98863220214844
pmsm,0.25,u_q,V,597,gaugeformer_v13,6,120.98820495605469
pmsm,0.25,u_q,V,597,gaugeformer_v13,7,120.982421875
pmsm,0.25,u_q,V,597,gaugeformer_v13,8,120.98159790039062
pmsm,0.25,u_q,V,597,gaugeformer_v13,9,120.9832763671875
pmsm,0.25,u_q,V,597,gaugeformer_v13,10,120.9767837524414
pmsm,0.25,u_q,V,597,gaugeformer_v13,11,120.98294830322266
pmsm,0.25,u_q,V,597,gaugeformer_v13,12,120.9764404296875
pmsm,0.25,u_q,V,597,gaugeformer_v13,13,120.98335266113281
pmsm,0.25,u_q,V,597,gaugeformer_v13,14,120.9836196899414
pmsm,0.25,u_q,V,597,gaugeformer_v13,15,120.98065185546875
pmsm,0.25,u_q,V,597,gaugeformer_v13,16,120.97400665283203
pmsm,0.25,u_q,V,597,gaugeformer_v13,17,120.9670181274414
pmsm,0.25,u_q,V,597,gaugeformer_v13,18,120.96806335449219
pmsm,0.25,u_q,V,597,gaugeformer_v13,19,120.967041015625
pmsm,0.25,u_q,V,597,gaugeformer_v13,20,120.9676513671875
pmsm,0.25,u_q,V,597,gaugeformer_v13,21,120.97381591796875
pmsm,0.25,u_q,V,597,gaugeformer_v13,22,120.97137451171875
pmsm,0.25,u_q,V,597,gaugeformer_v13,23,120.96749877929688
pmsm,0.25,u_q,V,597,gaugeformer_v13,24,120.97262573242188
pmsm,0.75,u_q,V,3070,observed,-95,86.42894744873047
pmsm,0.75,u_q,V,3070,observed,-94,85.72692108154297
pmsm,0.75,u_q,V,3070,observed,-93,84.90240478515625
pmsm,0.75,u_q,V,3070,observed,-92,83.97710418701172
pmsm,0.75,u_q,V,3070,observed,-91,83.28799438476562
pmsm,0.75,u_q,V,3070,observed,-90,82.99884033203125
pmsm,0.75,u_q,V,3070,observed,-89,82.88135528564453
pmsm,0.75,u_q,V,3070,observed,-88,82.77656555175781
pmsm,0.75,u_q,V,3070,observed,-87,82.8565444946289
pmsm,0.75,u_q,V,3070,observed,-86,83.13253021240234
pmsm,0.75,u_q,V,3070,observed,-85,83.56759643554688
pmsm,0.75,u_q,V,3070,observed,-84,84.21045684814453
pmsm,0.75,u_q,V,3070,observed,-83,84.90801239013672
pmsm,0.75,u_q,V,3070,observed,-82,85.47814178466797
pmsm,0.75,u_q,V,3070,observed,-81,85.75347900390625
pmsm,0.75,u_q,V,3070,observed,-80,85.70172882080078
pmsm,0.75,u_q,V,3070,observed,-79,85.50270080566406
pmsm,0.75,u_q,V,3070,observed,-78,85.18670654296875
pmsm,0.75,u_q,V,3070,observed,-77,84.97832489013672
pmsm,0.75,u_q,V,3070,observed,-76,85.12897491455078
pmsm,0.75,u_q,V,3070,observed,-75,85.43458557128906
pmsm,0.75,u_q,V,3070,observed,-74,85.69669342041016
pmsm,0.75,u_q,V,3070,observed,-73,86.00787353515625
pmsm,0.75,u_q,V,3070,observed,-72,86.3091812133789
pmsm,0.75,u_q,V,3070,observed,-71,86.41109466552734
pmsm,0.75,u_q,V,3070,observed,-70,86.36131286621094
pmsm,0.75,u_q,V,3070,observed,-69,86.10397338867188
pmsm,0.75,u_q,V,3070,observed,-68,85.39875793457031
pmsm,0.75,u_q,V,3070,observed,-67,84.58235931396484
pmsm,0.75,u_q,V,3070,observed,-66,84.04496002197266
pmsm,0.75,u_q,V,3070,observed,-65,83.73463439941406
pmsm,0.75,u_q,V,3070,observed,-64,83.46665954589844
pmsm,0.75,u_q,V,3070,observed,-63,83.25746154785156
pmsm,0.75,u_q,V,3070,observed,-62,83.16000366210938
pmsm,0.75,u_q,V,3070,observed,-61,83.34415435791016
pmsm,0.75,u_q,V,3070,observed,-60,83.9858169555664
pmsm,0.75,u_q,V,3070,observed,-59,84.8368148803711
pmsm,0.75,u_q,V,3070,observed,-58,85.71505737304688
pmsm,0.75,u_q,V,3070,observed,-57,86.43366241455078
pmsm,0.75,u_q,V,3070,observed,-56,86.86792755126953
pmsm,0.75,u_q,V,3070,observed,-55,86.8918228149414
pmsm,0.75,u_q,V,3070,observed,-54,86.63688659667969
pmsm,0.75,u_q,V,3070,observed,-53,86.36532592773438
pmsm,0.75,u_q,V,3070,observed,-52,86.04204559326172
pmsm,0.75,u_q,V,3070,observed,-51,85.58302307128906
pmsm,0.75,u_q,V,3070,observed,-50,84.98365783691406
pmsm,0.75,u_q,V,3070,observed,-49,84.65013885498047
pmsm,0.75,u_q,V,3070,observed,-48,84.75167083740234
pmsm,0.75,u_q,V,3070,observed,-47,84.90171813964844
pmsm,0.75,u_q,V,3070,observed,-46,84.90621948242188
pmsm,0.75,u_q,V,3070,observed,-45,84.97859191894531
pmsm,0.75,u_q,V,3070,observed,-44,85.32416534423828
pmsm,0.75,u_q,V,3070,observed,-43,85.94881439208984
pmsm,0.75,u_q,V,3070,observed,-42,86.47467803955078
pmsm,0.75,u_q,V,3070,observed,-41,86.4591293334961
pmsm,0.75,u_q,V,3070,observed,-40,85.99418640136719
pmsm,0.75,u_q,V,3070,observed,-39,85.3781509399414
pmsm,0.75,u_q,V,3070,observed,-38,84.7683334350586
pmsm,0.75,u_q,V,3070,observed,-37,84.25752258300781
pmsm,0.75,u_q,V,3070,observed,-36,83.78509521484375
pmsm,0.75,u_q,V,3070,observed,-35,83.4102554321289
pmsm,0.75,u_q,V,3070,observed,-34,82.98312377929688
pmsm,0.75,u_q,V,3070,observed,-33,82.5731201171875
pmsm,0.75,u_q,V,3070,observed,-32,82.52267456054688
pmsm,0.75,u_q,V,3070,observed,-31,82.65191650390625
pmsm,0.75,u_q,V,3070,observed,-30,82.83356475830078
pmsm,0.75,u_q,V,3070,observed,-29,82.8340835571289
pmsm,0.75,u_q,V,3070,observed,-28,82.58343505859375
pmsm,0.75,u_q,V,3070,observed,-27,82.22048950195312
pmsm,0.75,u_q,V,3070,observed,-26,81.72604370117188
pmsm,0.75,u_q,V,3070,observed,-25,81.48234558105469
pmsm,0.75,u_q,V,3070,observed,-24,81.5555648803711
pmsm,0.75,u_q,V,3070,observed,-23,81.90771484375
pmsm,0.75,u_q,V,3070,observed,-22,82.43920135498047
pmsm,0.75,u_q,V,3070,observed,-21,82.94239044189453
pmsm,0.75,u_q,V,3070,observed,-20,83.42852783203125
pmsm,0.75,u_q,V,3070,observed,-19,83.77713775634766
pmsm,0.75,u_q,V,3070,observed,-18,83.90128326416016
pmsm,0.75,u_q,V,3070,observed,-17,83.8864517211914
pmsm,0.75,u_q,V,3070,observed,-16,83.816162109375
pmsm,0.75,u_q,V,3070,observed,-15,83.49830627441406
pmsm,0.75,u_q,V,3070,observed,-14,82.86135864257812
pmsm,0.75,u_q,V,3070,observed,-13,82.0218276977539
pmsm,0.75,u_q,V,3070,observed,-12,81.24755859375
pmsm,0.75,u_q,V,3070,observed,-11,80.43488311767578
pmsm,0.75,u_q,V,3070,observed,-10,79.61481475830078
pmsm,0.75,u_q,V,3070,observed,-9,79.12554168701172
pmsm,0.75,u_q,V,3070,observed,-8,78.80819702148438
pmsm,0.75,u_q,V,3070,observed,-7,78.37398529052734
pmsm,0.75,u_q,V,3070,observed,-6,77.9185791015625
pmsm,0.75,u_q,V,3070,observed,-5,77.51126098632812
pmsm,0.75,u_q,V,3070,observed,-4,77.38191986083984
pmsm,0.75,u_q,V,3070,observed,-3,77.34501647949219
pmsm,0.75,u_q,V,3070,observed,-2,77.36370086669922
pmsm,0.75,u_q,V,3070,observed,-1,77.58566284179688
pmsm,0.75,u_q,V,3070,observed,0,77.56961822509766
pmsm,0.75,u_q,V,3070,observed,1,77.38617706298828
pmsm,0.75,u_q,V,3070,observed,2,77.2159194946289
pmsm,0.75,u_q,V,3070,observed,3,77.40876770019531
pmsm,0.75,u_q,V,3070,observed,4,77.88449096679688
pmsm,0.75,u_q,V,3070,observed,5,78.72562408447266
pmsm,0.75,u_q,V,3070,observed,6,79.79618072509766
pmsm,0.75,u_q,V,3070,observed,7,80.78315734863281
pmsm,0.75,u_q,V,3070,observed,8,81.54881286621094
pmsm,0.75,u_q,V,3070,observed,9,81.93146514892578
pmsm,0.75,u_q,V,3070,observed,10,82.22637176513672
pmsm,0.75,u_q,V,3070,observed,11,82.28783416748047
pmsm,0.75,u_q,V,3070,observed,12,82.2179946899414
pmsm,0.75,u_q,V,3070,observed,13,82.23418426513672
pmsm,0.75,u_q,V,3070,observed,14,82.16928100585938
pmsm,0.75,u_q,V,3070,observed,15,82.21770477294922
pmsm,0.75,u_q,V,3070,observed,16,82.67837524414062
pmsm,0.75,u_q,V,3070,observed,17,83.16548919677734
pmsm,0.75,u_q,V,3070,observed,18,83.36671447753906
pmsm,0.75,u_q,V,3070,observed,19,83.3377456665039
pmsm,0.75,u_q,V,3070,observed,20,83.22299194335938
pmsm,0.75,u_q,V,3070,observed,21,82.9543228149414
pmsm,0.75,u_q,V,3070,observed,22,82.48771667480469
pmsm,0.75,u_q,V,3070,observed,23,82.09837341308594
pmsm,0.75,u_q,V,3070,observed,24,82.06820678710938
pmsm,0.75,u_q,V,3070,moirai,1,77.73139953613281
pmsm,0.75,u_q,V,3070,moirai,2,77.53536987304688
pmsm,0.75,u_q,V,3070,moirai,3,77.61256408691406
pmsm,0.75,u_q,V,3070,moirai,4,77.9570083618164
pmsm,0.75,u_q,V,3070,moirai,5,78.14311218261719
pmsm,0.75,u_q,V,3070,moirai,6,78.06251525878906
pmsm,0.75,u_q,V,3070,moirai,7,78.24637603759766
pmsm,0.75,u_q,V,3070,moirai,8,78.49832153320312
pmsm,0.75,u_q,V,3070,moirai,9,78.41265869140625
pmsm,0.75,u_q,V,3070,moirai,10,78.87071990966797
pmsm,0.75,u_q,V,3070,moirai,11,78.7264175415039
pmsm,0.75,u_q,V,3070,moirai,12,79.2325668334961
pmsm,0.75,u_q,V,3070,moirai,13,78.79296112060547
pmsm,0.75,u_q,V,3070,moirai,14,78.63297271728516
pmsm,0.75,u_q,V,3070,moirai,15,78.89192962646484
pmsm,0.75,u_q,V,3070,moirai,16,79.82864379882812
pmsm,0.75,u_q,V,3070,moirai,17,78.76022338867188
pmsm,0.75,u_q,V,3070,moirai,18,79.8818588256836
pmsm,0.75,u_q,V,3070,moirai,19,77.9342269897461
pmsm,0.75,u_q,V,3070,moirai,20,78.24362182617188
pmsm,0.75,u_q,V,3070,moirai,21,78.8952865600586
pmsm,0.75,u_q,V,3070,moirai,22,79.93090057373047
pmsm,0.75,u_q,V,3070,moirai,23,79.90690612792969
pmsm,0.75,u_q,V,3070,moirai,24,78.83871459960938
pmsm,0.75,u_q,V,3070,gaugeformer_v13,1,77.73139953613281
pmsm,0.75,u_q,V,3070,gaugeformer_v13,2,77.53536987304688
pmsm,0.75,u_q,V,3070,gaugeformer_v13,3,77.61256408691406
pmsm,0.75,u_q,V,3070,gaugeformer_v13,4,77.9570083618164
pmsm,0.75,u_q,V,3070,gaugeformer_v13,5,78.14311218261719
pmsm,0.75,u_q,V,3070,gaugeformer_v13,6,78.06251525878906
pmsm,0.75,u_q,V,3070,gaugeformer_v13,7,78.24637603759766
pmsm,0.75,u_q,V,3070,gaugeformer_v13,8,78.49832153320312
pmsm,0.75,u_q,V,3070,gaugeformer_v13,9,78.41265869140625
pmsm,0.75,u_q,V,3070,gaugeformer_v13,10,78.87071990966797
pmsm,0.75,u_q,V,3070,gaugeformer_v13,11,78.7264175415039
pmsm,0.75,u_q,V,3070,gaugeformer_v13,12,79.2325668334961
pmsm,0.75,u_q,V,3070,gaugeformer_v13,13,78.79296112060547
pmsm,0.75,u_q,V,3070,gaugeformer_v13,14,78.63297271728516
pmsm,0.75,u_q,V,3070,gaugeformer_v13,15,78.89192962646484
pmsm,0.75,u_q,V,3070,gaugeformer_v13,16,79.82864379882812
pmsm,0.75,u_q,V,3070,gaugeformer_v13,17,78.76022338867188
pmsm,0.75,u_q,V,3070,gaugeformer_v13,18,79.8818588256836
pmsm,0.75,u_q,V,3070,gaugeformer_v13,19,77.9342269897461
pmsm,0.75,u_q,V,3070,gaugeformer_v13,20,78.24362182617188
pmsm,0.75,u_q,V,3070,gaugeformer_v13,21,78.8952865600586
pmsm,0.75,u_q,V,3070,gaugeformer_v13,22,79.93090057373047
pmsm,0.75,u_q,V,3070,gaugeformer_v13,23,79.90690612792969
pmsm,0.75,u_q,V,3070,gaugeformer_v13,24,78.83871459960938
pmsm,0.25,u_q,V,597,unitime,1,120.92715454101562
pmsm,0.25,u_q,V,597,unitime,2,120.94467163085938
pmsm,0.25,u_q,V,597,unitime,3,120.94464111328125
pmsm,0.25,u_q,V,597,unitime,4,120.93643188476562
pmsm,0.25,u_q,V,597,unitime,5,120.93840026855469
pmsm,0.25,u_q,V,597,unitime,6,120.9600830078125
pmsm,0.25,u_q,V,597,unitime,7,120.95072937011719
pmsm,0.25,u_q,V,597,unitime,8,120.94607543945312
pmsm,0.25,u_q,V,597,unitime,9,120.94291687011719
pmsm,0.25,u_q,V,597,unitime,10,120.96139526367188
pmsm,0.25,u_q,V,597,unitime,11,120.94839477539062
pmsm,0.25,u_q,V,597,unitime,12,120.95834350585938
pmsm,0.25,u_q,V,597,unitime,13,120.94454956054688
pmsm,0.25,u_q,V,597,unitime,14,120.9501953125
pmsm,0.25,u_q,V,597,unitime,15,120.9417724609375
pmsm,0.25,u_q,V,597,unitime,16,120.94992065429688
pmsm,0.25,u_q,V,597,unitime,17,120.94261169433594
pmsm,0.25,u_q,V,597,unitime,18,120.9501953125
pmsm,0.25,u_q,V,597,unitime,19,120.95692443847656
pmsm,0.25,u_q,V,597,unitime,20,120.95027160644531
pmsm,0.25,u_q,V,597,unitime,21,120.95320129394531
pmsm,0.25,u_q,V,597,unitime,22,120.9462890625
pmsm,0.25,u_q,V,597,unitime,23,120.94612121582031
pmsm,0.25,u_q,V,597,unitime,24,120.96078491210938
pmsm,0.75,u_q,V,3070,unitime,1,83.321044921875
pmsm,0.75,u_q,V,3070,unitime,2,83.46831512451172
pmsm,0.75,u_q,V,3070,unitime,3,83.21990966796875
pmsm,0.75,u_q,V,3070,unitime,4,83.1988525390625
pmsm,0.75,u_q,V,3070,unitime,5,83.67025756835938
pmsm,0.75,u_q,V,3070,unitime,6,83.57716369628906
pmsm,0.75,u_q,V,3070,unitime,7,83.74825286865234
pmsm,0.75,u_q,V,3070,unitime,8,83.47357940673828
pmsm,0.75,u_q,V,3070,unitime,9,83.86227416992188
pmsm,0.75,u_q,V,3070,unitime,10,83.67352294921875
pmsm,0.75,u_q,V,3070,unitime,11,83.62592315673828
pmsm,0.75,u_q,V,3070,unitime,12,83.69784545898438
pmsm,0.75,u_q,V,3070,unitime,13,83.6417465209961
pmsm,0.75,u_q,V,3070,unitime,14,83.81024169921875
pmsm,0.75,u_q,V,3070,unitime,15,83.54931640625
pmsm,0.75,u_q,V,3070,unitime,16,83.6259765625
pmsm,0.75,u_q,V,3070,unitime,17,83.40164947509766
pmsm,0.75,u_q,V,3070,unitime,18,83.19390869140625
pmsm,0.75,u_q,V,3070,unitime,19,82.9940414428711
pmsm,0.75,u_q,V,3070,unitime,20,82.9110336303711
pmsm,0.75,u_q,V,3070,unitime,21,83.34095001220703
pmsm,0.75,u_q,V,3070,unitime,22,84.0051498413086
pmsm,0.75,u_q,V,3070,unitime,23,84.03883361816406
pmsm,0.75,u_q,V,3070,unitime,24,84.25570678710938
pmsm,0.25,u_q,V,597,timer_xl,1,121.01727294921875
pmsm,0.25,u_q,V,597,timer_xl,2,121.01506042480469
pmsm,0.25,u_q,V,597,timer_xl,3,121.00682067871094
pmsm,0.25,u_q,V,597,timer_xl,4,121.00325012207031
pmsm,0.25,u_q,V,597,timer_xl,5,121.00497436523438
pmsm,0.25,u_q,V,597,timer_xl,6,120.99784851074219
pmsm,0.25,u_q,V,597,timer_xl,7,120.98526000976562
pmsm,0.25,u_q,V,597,timer_xl,8,120.9910888671875
pmsm,0.25,u_q,V,597,timer_xl,9,120.99061584472656
pmsm,0.25,u_q,V,597,timer_xl,10,120.97964477539062
pmsm,0.25,u_q,V,597,timer_xl,11,120.98065185546875
pmsm,0.25,u_q,V,597,timer_xl,12,120.99177551269531
pmsm,0.25,u_q,V,597,timer_xl,13,121.00001525878906
pmsm,0.25,u_q,V,597,timer_xl,14,121.00257873535156
pmsm,0.25,u_q,V,597,timer_xl,15,121.00148010253906
pmsm,0.25,u_q,V,597,timer_xl,16,121.01174926757812
pmsm,0.25,u_q,V,597,timer_xl,17,121.0076904296875
pmsm,0.25,u_q,V,597,timer_xl,18,121.00398254394531
pmsm,0.25,u_q,V,597,timer_xl,19,121.00387573242188
pmsm,0.25,u_q,V,597,timer_xl,20,121.00910949707031
pmsm,0.25,u_q,V,597,timer_xl,21,121.01708984375
pmsm,0.25,u_q,V,597,timer_xl,22,121.01029968261719
pmsm,0.25,u_q,V,597,timer_xl,23,121.006103515625
pmsm,0.25,u_q,V,597,timer_xl,24,121.01345825195312
pmsm,0.75,u_q,V,3070,timer_xl,1,77.89496612548828
pmsm,0.75,u_q,V,3070,timer_xl,2,78.253173828125
pmsm,0.75,u_q,V,3070,timer_xl,3,78.43682098388672
pmsm,0.75,u_q,V,3070,timer_xl,4,78.962158203125
pmsm,0.75,u_q,V,3070,timer_xl,5,79.14102172851562
pmsm,0.75,u_q,V,3070,timer_xl,6,79.43315124511719
pmsm,0.75,u_q,V,3070,timer_xl,7,79.62224578857422
pmsm,0.75,u_q,V,3070,timer_xl,8,80.14476013183594
pmsm,0.75,u_q,V,3070,timer_xl,9,80.1354751586914
pmsm,0.75,u_q,V,3070,timer_xl,10,80.21277618408203
pmsm,0.75,u_q,V,3070,timer_xl,11,80.55183410644531
pmsm,0.75,u_q,V,3070,timer_xl,12,80.64619445800781
pmsm,0.75,u_q,V,3070,timer_xl,13,80.71884155273438
pmsm,0.75,u_q,V,3070,timer_xl,14,80.95687866210938
pmsm,0.75,u_q,V,3070,timer_xl,15,81.0163803100586
pmsm,0.75,u_q,V,3070,timer_xl,16,81.22297668457031
pmsm,0.75,u_q,V,3070,timer_xl,17,81.20590209960938
pmsm,0.75,u_q,V,3070,timer_xl,18,81.46687316894531
pmsm,0.75,u_q,V,3070,timer_xl,19,81.42369079589844
pmsm,0.75,u_q,V,3070,timer_xl,20,81.3775863647461
pmsm,0.75,u_q,V,3070,timer_xl,21,81.58378601074219
pmsm,0.75,u_q,V,3070,timer_xl,22,81.74320983886719
pmsm,0.75,u_q,V,3070,timer_xl,23,81.68975067138672
pmsm,0.75,u_q,V,3070,timer_xl,24,81.78182983398438
pmsm,0.25,u_q,V,597,gtm,1,120.94021606445312
pmsm,0.25,u_q,V,597,gtm,2,120.9412841796875
pmsm,0.25,u_q,V,597,gtm,3,120.93594360351562
pmsm,0.25,u_q,V,597,gtm,4,120.91206359863281
pmsm,0.25,u_q,V,597,gtm,5,120.92071533203125
pmsm,0.25,u_q,V,597,gtm,6,120.91238403320312
pmsm,0.25,u_q,V,597,gtm,7,120.89825439453125
pmsm,0.25,u_q,V,597,gtm,8,120.90876770019531
pmsm,0.25,u_q,V,597,gtm,9,120.90861511230469
pmsm,0.25,u_q,V,597,gtm,10,120.90547180175781
pmsm,0.25,u_q,V,597,gtm,11,120.90156555175781
pmsm,0.25,u_q,V,597,gtm,12,120.90818786621094
pmsm,0.25,u_q,V,597,gtm,13,120.91976928710938
pmsm,0.25,u_q,V,597,gtm,14,120.92431640625
pmsm,0.25,u_q,V,597,gtm,15,120.93716430664062
pmsm,0.25,u_q,V,597,gtm,16,120.93490600585938
pmsm,0.25,u_q,V,597,gtm,17,120.93479919433594
pmsm,0.25,u_q,V,597,gtm,18,120.94645690917969
pmsm,0.25,u_q,V,597,gtm,19,120.94024658203125
pmsm,0.25,u_q,V,597,gtm,20,120.95210266113281
pmsm,0.25,u_q,V,597,gtm,21,120.92892456054688
pmsm,0.25,u_q,V,597,gtm,22,120.94468688964844
pmsm,0.25,u_q,V,597,gtm,23,120.92628479003906
pmsm,0.25,u_q,V,597,gtm,24,120.94245910644531
pmsm,0.75,u_q,V,3070,gtm,1,78.213134765625
pmsm,0.75,u_q,V,3070,gtm,2,79.22093200683594
pmsm,0.75,u_q,V,3070,gtm,3,79.43099975585938
pmsm,0.75,u_q,V,3070,gtm,4,79.97307586669922
pmsm,0.75,u_q,V,3070,gtm,5,80.06080627441406
pmsm,0.75,u_q,V,3070,gtm,6,79.9581298828125
pmsm,0.75,u_q,V,3070,gtm,7,79.48341369628906
pmsm,0.75,u_q,V,3070,gtm,8,79.56620025634766
pmsm,0.75,u_q,V,3070,gtm,9,79.85930633544922
pmsm,0.75,u_q,V,3070,gtm,10,79.77214813232422
pmsm,0.75,u_q,V,3070,gtm,11,79.74456787109375
pmsm,0.75,u_q,V,3070,gtm,12,79.81332397460938
pmsm,0.75,u_q,V,3070,gtm,13,79.68426513671875
pmsm,0.75,u_q,V,3070,gtm,14,79.74203491210938
pmsm,0.75,u_q,V,3070,gtm,15,79.72692108154297
pmsm,0.75,u_q,V,3070,gtm,16,79.601806640625
pmsm,0.75,u_q,V,3070,gtm,17,79.5536880493164
pmsm,0.75,u_q,V,3070,gtm,18,79.3290786743164
pmsm,0.75,u_q,V,3070,gtm,19,79.56678009033203
pmsm,0.75,u_q,V,3070,gtm,20,79.12931823730469
pmsm,0.75,u_q,V,3070,gtm,21,79.70819091796875
pmsm,0.75,u_q,V,3070,gtm,22,79.156005859375
pmsm,0.75,u_q,V,3070,gtm,23,79.92716217041016
pmsm,0.75,u_q,V,3070,gtm,24,78.47950744628906
pmsm,0.25,u_q,V,597,cpiri,1,120.77540588378906
pmsm,0.25,u_q,V,597,cpiri,2,120.340087890625
pmsm,0.25,u_q,V,597,cpiri,3,119.56929016113281
pmsm,0.25,u_q,V,597,cpiri,4,120.46173095703125
pmsm,0.25,u_q,V,597,cpiri,5,120.51934814453125
pmsm,0.25,u_q,V,597,cpiri,6,119.99388122558594
pmsm,0.25,u_q,V,597,cpiri,7,119.49754333496094
pmsm,0.25,u_q,V,597,cpiri,8,119.82967376708984
pmsm,0.25,u_q,V,597,cpiri,9,120.11799621582031
pmsm,0.25,u_q,V,597,cpiri,10,119.53607177734375
pmsm,0.25,u_q,V,597,cpiri,11,118.87057495117188
pmsm,0.25,u_q,V,597,cpiri,12,118.15209197998047
pmsm,0.25,u_q,V,597,cpiri,13,116.92108917236328
pmsm,0.25,u_q,V,597,cpiri,14,116.8305435180664
pmsm,0.25,u_q,V,597,cpiri,15,116.74630737304688
pmsm,0.25,u_q,V,597,cpiri,16,116.10946655273438
pmsm,0.25,u_q,V,597,cpiri,17,115.8497314453125
pmsm,0.25,u_q,V,597,cpiri,18,116.99046325683594
pmsm,0.25,u_q,V,597,cpiri,19,117.20999908447266
pmsm,0.25,u_q,V,597,cpiri,20,116.47938537597656
pmsm,0.25,u_q,V,597,cpiri,21,117.57516479492188
pmsm,0.25,u_q,V,597,cpiri,22,117.21559143066406
pmsm,0.25,u_q,V,597,cpiri,23,116.50369262695312
pmsm,0.25,u_q,V,597,cpiri,24,116.70893096923828
pmsm,0.75,u_q,V,3070,cpiri,1,78.6236801147461
pmsm,0.75,u_q,V,3070,cpiri,2,78.43806457519531
pmsm,0.75,u_q,V,3070,cpiri,3,77.850830078125
pmsm,0.75,u_q,V,3070,cpiri,4,77.760986328125
pmsm,0.75,u_q,V,3070,cpiri,5,77.90160369873047
pmsm,0.75,u_q,V,3070,cpiri,6,77.52978515625
pmsm,0.75,u_q,V,3070,cpiri,7,77.04188537597656
pmsm,0.75,u_q,V,3070,cpiri,8,77.0060043334961
